"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Vpreb1",0.000256940299038542,0.054324579800116,0.054,0.015,1,"4","Vpreb1"
"Sdc22",0.000258150219908359,0.303614803874889,0.886,0.909,1,"4","Sdc2"
"Ppp1r1a",0.00025835006630357,0.105970429432928,0.071,0.024,1,"4","Ppp1r1a"
"Prelid3a",0.000258961025114706,0.128697961517879,0.147,0.071,1,"4","Prelid3a"
"Rplp01",0.000259059738876536,0.0915191144350276,1,1,1,"4","Rplp0"
"Ctnnbip11",0.000260317955342387,0.32083610553635,0.973,0.938,1,"4","Ctnnbip1"
"Ezh1",0.000261175470615466,0.235321768272357,0.467,0.361,1,"4","Ezh1"
"Lcmt2",0.000264814206636444,0.138413430892103,0.255,0.151,1,"4","Lcmt2"
"Tomm221",0.000270332701706247,0.185672053273269,0.995,0.982,1,"4","Tomm22"
"Rab11fip11",0.000272167239617406,0.152667208492205,0.245,0.143,1,"4","Rab11fip1"
"Prdm8",0.000272220599619592,0.0478061445153999,0.038,0.008,1,"4","Prdm8"
"Tnfsf13",0.000272328765278056,0.193320741155428,0.223,0.13,1,"4","Tnfsf13"
"Gm20707",0.000275485233246395,0.0653898283777434,0.076,0.027,1,"4","Gm20707"
"Cpeb4",0.000276587681721357,0.345965447750776,0.37,0.258,1,"4","Cpeb4"
"Gm38163",0.00027809397729636,0.0402724718299925,0.038,0.008,1,"4","Gm38163"
"Macrod21",0.000279617224262107,0.158831306666626,0.25,0.149,1,"4","Macrod2"
"AU040320",0.000286773151841887,0.232472352876554,0.359,0.245,1,"4","AU040320"
"Dapk3",0.00028746216183912,0.248923462506402,0.652,0.554,1,"4","Dapk3"
"Dctn21",0.000287838864541887,0.147189172730556,0.978,0.964,1,"4","Dctn2"
"3830406C13Rik",0.000291460565786913,0.302202765460362,0.56,0.481,1,"4","3830406C13Rik"
"Mansc11",0.000293709038122861,0.305955281551184,0.217,0.126,1,"4","Mansc1"
"March9",0.000295990533180462,0.171362901799557,0.207,0.115,1,"4","March9"
"Creld11",0.000297184729605729,0.262162950029049,0.473,0.353,1,"4","Creld1"
"Rdh101",0.000297597592464106,0.442018279520642,0.538,0.438,1,"4","Rdh10"
"Slc25a11",0.000298161196951095,0.217824371272519,0.908,0.862,1,"4","Slc25a11"
"Pclo",0.000298821520708919,0.064085991830898,0.049,0.013,1,"4","Pclo"
"Pycr21",0.000299940180543275,0.291025919031495,0.946,0.908,1,"4","Pycr2"
"1700028J19Rik",0.0003006656131148,0.111782733862194,0.071,0.024,1,"4","1700028J19Rik"
"Ppfia3",0.000300827954443745,0.101213492152007,0.109,0.046,1,"4","Ppfia3"
"Msc",0.000302857534659836,0.141978374439683,0.092,0.037,1,"4","Msc"
"Myh7b",0.00030366333099924,0.0468687748810688,0.049,0.013,1,"4","Myh7b"
"Sowahc",0.000304739250099958,0.228754817275256,0.359,0.25,1,"4","Sowahc"
"Lin7c2",0.000305579658505403,0.269033905269396,0.837,0.795,1,"4","Lin7c"
"Fam49b1",0.000305699145317323,0.208146280424936,0.918,0.864,1,"4","Fam49b"
"S100a102",0.000307006728529595,0.281098935757281,1,1,1,"4","S100a10"
"Idi11",0.000308109404725102,0.388622939221019,0.821,0.752,1,"4","Idi1"
"Adcy21",0.000308294184003188,0.10552555313754,0.065,0.021,1,"4","Adcy2"
"2500002B13Rik1",0.000310236084154695,0.144852539208521,0.266,0.162,1,"4","2500002B13Rik"
"Plcb11",0.000311264657132806,0.622437206139819,0.582,0.503,1,"4","Plcb1"
"Oas1a",0.000311898226519058,0.152435036258341,0.223,0.128,1,"4","Oas1a"
"Mdm21",0.000313743206276258,0.245427676541832,0.88,0.801,1,"4","Mdm2"
"Fosb",0.000315829375647481,0.173150626177815,0.141,0.069,1,"4","Fosb"
"Rev11",0.000317158871354357,0.218500132192479,0.609,0.491,1,"4","Rev1"
"Lrch4",0.000317485891214379,0.199880703910328,0.391,0.278,1,"4","Lrch4"
"Dpp7",0.00032356888368459,0.204334451785333,0.364,0.247,1,"4","Dpp7"
"Ncoa7",0.000324819105972912,0.473977355849627,0.533,0.462,1,"4","Ncoa7"
"Sgsm1",0.000330932759457338,0.123628528467839,0.185,0.099,1,"4","Sgsm1"
"Mgat3",0.000331813079159202,0.112177506074505,0.147,0.072,1,"4","Mgat3"
"Igsf9b",0.000334139759449257,0.140351886058965,0.25,0.148,1,"4","Igsf9b"
"Mcu",0.000336403451360308,0.228033998537159,0.484,0.36,1,"4","Mcu"
"Atp6v1g1",0.000338045529154173,0.126410684657898,1,0.999,1,"4","Atp6v1g1"
"Anxa22",0.000338181581782988,0.267615300506288,1,0.999,1,"4","Anxa2"
"Rpl151",0.000342873376256357,0.0877234357298473,1,1,1,"4","Rpl15"
"Top3b",0.000342896447435773,0.27637268096216,0.576,0.479,1,"4","Top3b"
"Pgap1",0.000343255114058615,0.211500727019176,0.299,0.196,1,"4","Pgap1"
"Pdcd4",0.000345453077279026,0.245173372862936,0.516,0.396,1,"4","Pdcd4"
"Ndufb10",0.000351398783604989,0.154327486183919,1,0.997,1,"4","Ndufb10"
"Gm384141",0.000352644973104934,0.0639073852022712,0.065,0.021,1,"4","Gm38414"
"Mast41",0.000353373109914015,0.324044756089828,0.592,0.488,1,"4","Mast4"
"Flot11",0.000353623285228407,0.291238897745726,0.734,0.695,1,"4","Flot1"
"Mlh3",0.000364340785406167,0.185783315305971,0.375,0.254,1,"4","Mlh3"
"Urod",0.000367046087469751,0.196725583134018,0.701,0.593,1,"4","Urod"
"Gchfr1",0.000371209899177873,0.252734872921818,0.457,0.344,1,"4","Gchfr"
"Ly6g6d",0.000372656839792181,0.0770581361030454,0.054,0.016,1,"4","Ly6g6d"
"St6galnac31",0.000373666136100649,0.0629017075410426,0.071,0.024,1,"4","St6galnac3"
"Fbxo221",0.000374490191188858,0.218304736435102,0.848,0.789,1,"4","Fbxo22"
"Rab4b",0.000377087236892237,0.222382073910468,0.81,0.759,1,"4","Rab4b"
"Slc23a21",0.000378606277079957,0.293333409545512,0.348,0.241,1,"4","Slc23a2"
"Papolg",0.000380163817103222,0.158703781249687,0.299,0.193,1,"4","Papolg"
"Tmem82",0.000382854754179055,0.0511927541477273,0.033,0.007,1,"4","Tmem82"
"Gm35551",0.000386025155106002,0.0445069774848975,0.033,0.007,1,"4","Gm35551"
"Sike11",0.000390081289353436,0.22766412414957,0.734,0.627,1,"4","Sike1"
