"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Taok31",1.32326433532923e-21,0.993968864354827,0.903,0.465,2.18722361986569e-17,"X","Taok3"
"C4b1",1.50942087929909e-21,0.731328733742934,0.468,0.094,2.49492177139347e-17,"X","C4b"
"Ifngr21",1.59230703347115e-21,1.00543343491917,0.839,0.354,2.63192429562447e-17,"X","Ifngr2"
"Gnpda1",1.71844891716245e-21,0.924933313320135,0.79,0.291,2.84042421517782e-17,"X","Gnpda1"
"Sec11c1",1.94826830770349e-21,1.06185084577446,0.984,0.771,3.2202926858031e-17,"X","Sec11c"
"Mpp11",2.1112989276447e-21,1.15119823049868,0.919,0.524,3.48976599750393e-17,"X","Mpp1"
"Fgd31",2.13381111708765e-21,0.337678513651283,0.274,0.03,3.52697639543418e-17,"X","Fgd3"
"Pla2g72",2.4807612839596e-21,1.26287771818746,0.79,0.314,4.10045032625683e-17,"X","Pla2g7"
"Nceh1",2.53236749118781e-21,0.803747102770677,0.839,0.295,4.18575022618433e-17,"X","Nceh1"
"Sh3tc11",2.71198090194707e-21,0.403256849036357,0.242,0.024,4.4826332328283e-17,"X","Sh3tc1"
"Adcy31",2.7957730820693e-21,0.763865326054448,0.645,0.184,4.62113332735234e-17,"X","Adcy3"
"Atp1b3",3.17696989466194e-21,1.66138992541777,1,0.94,5.25121353888672e-17,"X","Atp1b3"
"Havcr2",3.43138213614701e-21,0.207449213290871,0.129,0.005,5.67173153283739e-17,"X","Havcr2"
"Pgbd5",3.61030744740715e-21,0.226317168939259,0.129,0.005,5.96747717981927e-17,"X","Pgbd5"
"Pyroxd2",3.62103681478233e-21,0.217065797466715,0.177,0.012,5.98521175115371e-17,"X","Pyroxd2"
"Galc",3.65250124962741e-21,0.549291894393754,0.532,0.117,6.03721931550914e-17,"X","Galc"
"B3gnt3",4.13005428882319e-21,0.165775627004208,0.129,0.005,6.82656673399586e-17,"X","B3gnt3"
"Il10rb1",4.51756999153331e-21,1.01215803752082,0.758,0.286,7.46709143900541e-17,"X","Il10rb"
"Rassf2",5.01123471367082e-21,0.591972802482256,0.452,0.089,8.2830698582265e-17,"X","Rassf2"
"Ccl5",5.80955471007304e-21,0.889836256214547,0.242,0.024,9.60261298027973e-17,"X","Ccl5"
"Sgk3",7.19203461566386e-21,0.556624540628223,0.516,0.112,1.18877140162308e-16,"X","Sgk3"
"Coro7",7.56645354970473e-21,0.555026162529905,0.548,0.127,1.25065910723069e-16,"X","Coro7"
"H2-M3",8.54180068912671e-21,0.481884618374949,0.419,0.075,1.41187423590575e-16,"X","H2-M3"
"Gla",9.57146936055616e-21,0.86843420162854,0.726,0.253,1.58206817060633e-16,"X","Gla"
"Slco4a11",1.01048216149401e-20,0.201270638361746,0.145,0.007,1.67022596473345e-16,"X","Slco4a1"
"Ifi27l2a1",1.36495769709515e-20,2.11055624600134,0.935,0.604,2.25613857752857e-16,"X","Ifi27l2a"
"Sult1a1",1.59433518718754e-20,0.15121777140091,0.097,0.002,2.63527663090228e-16,"X","Sult1a1"
"Sgpl11",1.72663259943341e-20,1.07451211870071,0.935,0.509,2.85395102360348e-16,"X","Sgpl1"
"Sel1l31",1.95329118829486e-20,0.315746331936609,0.226,0.021,3.22859500513257e-16,"X","Sel1l3"
"H2-Q7",3.02587305464005e-20,0.480044118758091,0.371,0.06,5.00146557201454e-16,"X","H2-Q7"
"Kif21b1",3.25589612229262e-20,0.240771601193393,0.21,0.018,5.38167070053747e-16,"X","Kif21b"
"Psen2",3.28855067591952e-20,0.760726264017942,0.726,0.241,5.43564541222738e-16,"X","Psen2"
"Stxbp22",3.647366787468e-20,0.676024109441349,0.694,0.204,6.02873256300585e-16,"X","Stxbp2"
"Xylt21",3.82735798246256e-20,0.593457198512553,0.516,0.118,6.32624000921237e-16,"X","Xylt2"
"Cebpa2",4.89203700716632e-20,0.690715767486377,0.565,0.144,8.08604796914521e-16,"X","Cebpa"
"Gm2a1",4.99452982896787e-20,0.800676257895594,0.677,0.218,8.25545835430098e-16,"X","Gm2a"
"Lhfpl21",5.41864010880715e-20,0.864873588322467,0.629,0.183,8.95647023584735e-16,"X","Lhfpl2"
"Tmem371",5.58138788619895e-20,1.19866358841551,0.823,0.376,9.22547603709824e-16,"X","Tmem37"
"Dclre1c",5.80198144397832e-20,0.484775822051397,0.435,0.083,9.59009512875176e-16,"X","Dclre1c"
"Rab11fip51",6.26291943940397e-20,0.786233139082902,0.79,0.279,1.03519795413908e-15,"X","Rab11fip5"
"Abr1",8.30227183770132e-20,0.721443410839067,0.79,0.271,1.37228251205365e-15,"X","Abr"
"Prkcd",8.68270393476691e-20,0.888668089697873,0.742,0.277,1.43516413337762e-15,"X","Prkcd"
"Ctsf1",9.25917028344865e-20,0.950783611347398,0.629,0.19,1.53044825615123e-15,"X","Ctsf"
"Rnf1801",9.57820628068461e-20,0.186239729563923,0.129,0.006,1.58318171613436e-15,"X","Rnf180"
"Cadm13",1.05868183899521e-19,0.846668992944876,0.839,0.276,1.74989521167518e-15,"X","Cadm1"
"Parvb",1.07607567930215e-19,0.595001649232915,0.516,0.119,1.77864549031853e-15,"X","Parvb"
"Gab3",1.12081565147532e-19,0.204356618235489,0.145,0.008,1.85259619032356e-15,"X","Gab3"
"Serpinb6a1",1.16226072893786e-19,1.23857119989211,0.984,0.935,1.92110075886138e-15,"X","Serpinb6a"
"Zeb22",1.30126862373952e-19,1.09990640335917,1,0.842,2.15086690817905e-15,"X","Zeb2"
"Akr1a1",1.6919880753351e-19,0.868460852152844,1,1,2.79668708972139e-15,"X","Akr1a1"
"B4galnt11",1.96826990680864e-19,0.950041606588832,0.758,0.295,3.25335332896399e-15,"X","B4galnt1"
"Klf2",2.04854797656279e-19,0.889894606255642,0.645,0.195,3.38604495046064e-15,"X","Klf2"
"Cxcr41",2.609616585187e-19,0.471115576312433,0.468,0.096,4.31343525365559e-15,"X","Cxcr4"
"Hck1",2.86420241333302e-19,0.551301237150988,0.5,0.109,4.73424016899815e-15,"X","Hck"
"Gdpd5",3.23073900102893e-19,0.396286620766889,0.355,0.058,5.34008849480072e-15,"X","Gdpd5"
"Rbpj1",3.3969802149542e-19,1.07542477209666,0.952,0.606,5.61486859729779e-15,"X","Rbpj"
"D5Ertd605e1",3.49804016637429e-19,0.263941496607029,0.21,0.019,5.78191059100007e-15,"X","D5Ertd605e"
"Ncoa3",3.60631397347841e-19,0.866908473960179,0.742,0.281,5.96087636676247e-15,"X","Ncoa3"
"Gpr157",4.53290764090438e-19,0.295052784682363,0.161,0.011,7.49244303965085e-15,"X","Gpr157"
"Vps181",5.13820659293198e-19,0.709900413194987,0.661,0.207,8.49294167745727e-15,"X","Vps18"
"Glipr11",5.48015715640281e-19,0.52434327519005,0.339,0.053,9.05815176381821e-15,"X","Glipr1"
"Rhog1",5.71830980823124e-19,1.02614413203885,0.935,0.549,9.45179428202542e-15,"X","Rhog"
"Tgfbi1",5.80004417635477e-19,1.5423301815611,0.935,0.573,9.58689301909681e-15,"X","Tgfbi"
"Clcn7",6.05393739592799e-19,0.67931793516639,0.565,0.155,1.00065531217294e-14,"X","Clcn7"
"Fau1",6.50317533053268e-19,0.517898504453886,1,1,1.07490985038375e-14,"X","Fau"
"Npr1",6.63192943623268e-19,0.306508671276844,0.177,0.014,1.0961916165149e-14,"X","Npr1"
"Samsn1",6.64376408024502e-19,0.207449213290871,0.113,0.004,1.0981477648237e-14,"X","Samsn1"
"Tnf",6.87029716726266e-19,0.148114087792511,0.113,0.004,1.13559141877685e-14,"X","Tnf"
"Soat1",6.96636263269694e-19,0.912098125297591,1,0.737,1.15147007955848e-14,"X","Soat1"
"Ifi209",6.99139506490241e-19,0.166807228793524,0.113,0.004,1.15560769027772e-14,"X","Ifi209"
"Nlrc4",7.42226895458419e-19,0.165775627004208,0.113,0.004,1.22682683550322e-14,"X","Nlrc4"
"Bmf1",7.68044601682001e-19,0.185208864896348,0.113,0.004,1.26950092212018e-14,"X","Bmf"
"Synj1",8.9522580235978e-19,0.704693651079401,0.661,0.205,1.47971872872048e-14,"X","Synj1"
"Tmem144",1.18096977393366e-18,0.384651920283486,0.387,0.07,1.95202493933494e-14,"X","Tmem144"
"Tgfb11",1.19753354466913e-18,1.07445587700753,0.871,0.412,1.97940319598361e-14,"X","Tgfb1"
"Afp",1.30361186046734e-18,0.109818551833039,0.081,0.001,2.15474004416646e-14,"X","Afp"
"Gm36172",1.30361186046734e-18,0.109818551833039,0.081,0.001,2.15474004416646e-14,"X","Gm36172"
"Osm",1.30361186046734e-18,0.109818551833039,0.081,0.001,2.15474004416646e-14,"X","Osm"
"P2ry141",1.3575151762803e-18,0.217065797466715,0.145,0.009,2.24383683487372e-14,"X","P2ry14"
"Slc31a2",1.37795845980523e-18,0.716055210567791,0.613,0.175,2.27762753821207e-14,"X","Slc31a2"
"Cln3",1.61634372782509e-18,0.762159004104045,0.597,0.182,2.67165454772209e-14,"X","Cln3"
"Bscl21",1.72391073214016e-18,0.882097247004303,0.919,0.488,2.84945204915446e-14,"X","Bscl2"
"H2-T23",1.78962771621266e-18,0.661094176547483,0.565,0.153,2.95807565212791e-14,"X","H2-T23"
"Pctp",1.82787378476306e-18,0.40605439701571,0.339,0.055,3.02129257883486e-14,"X","Pctp"
"Zmynd15",2.19789305438816e-18,0.312745925224186,0.258,0.032,3.63289742959819e-14,"X","Zmynd15"
"Pilrb1",2.40896231380923e-18,0.127052472264682,0.097,0.003,3.98177380849528e-14,"X","Pilrb1"
"Nfatc22",2.65459871895934e-18,0.41032197109388,0.452,0.094,4.38778622256789e-14,"X","Nfatc2"
"Igsf8",2.84743570911159e-18,0.945160612536236,0.823,0.371,4.70652648359055e-14,"X","Igsf8"
"5031439G07Rik1",3.60245436012777e-18,0.779440777002778,0.871,0.383,5.95449681185519e-14,"X","5031439G07Rik"
"Abca9",3.8158488951071e-18,0.232601849581764,0.177,0.014,6.30721663872253e-14,"X","Abca9"
"Ikbke",3.83329061036358e-18,0.340399123846327,0.29,0.041,6.33604604986997e-14,"X","Ikbke"
"Wdfy21",3.97440217516677e-18,0.655793007855536,0.694,0.225,6.56928935533315e-14,"X","Wdfy2"
"Slc29a31",4.33558708870043e-18,0.667822296328561,0.677,0.217,7.16629189891295e-14,"X","Slc29a3"
"Sh3glb12",4.77569383644418e-18,0.684707612003891,1,0.996,7.89374434225858e-14,"X","Sh3glb1"
"Ifit3",4.9100712727803e-18,0.558168448509413,0.355,0.061,8.11585680677856e-14,"X","Ifit3"
"Bst23",5.17262395402259e-18,0.743068065694753,1,0.997,8.54983013360394e-14,"X","Bst2"
"Clta1",6.29249064007135e-18,0.727063758256875,1,1,1.04008577789739e-13,"X","Clta"
"Inka11",6.49208577883485e-18,0.567014965541598,0.468,0.105,1.07307685838361e-13,"X","Inka1"
"Ccr1",7.43151790795157e-18,0.352246537003069,0.145,0.009,1.22835559500532e-13,"X","Ccr1"
"Mylip",9.1058345404476e-18,0.598963674819096,0.468,0.109,1.50510339119058e-13,"X","Mylip"
"Man2b21",9.5865999715319e-18,0.486672857223995,0.435,0.093,1.58456910929451e-13,"X","Man2b2"
"Arg21",9.887112393506e-18,0.298132177614335,0.145,0.009,1.63424080752261e-13,"X","Arg2"
"Ltc4s",9.95015610620108e-18,0.240799002548384,0.145,0.009,1.64466130279398e-13,"X","Ltc4s"
"Abcd4",9.99583813010485e-18,0.61542764018214,0.565,0.158,1.65221208452503e-13,"X","Abcd4"
"Ntpcr",1.00510077295627e-17,0.870917202957235,0.871,0.474,1.66133106761942e-13,"X","Ntpcr"
"Tent5c",1.10327376635688e-17,0.295328872146776,0.21,0.022,1.82360120841128e-13,"X","Tent5c"
"Use11",1.33222947151339e-17,1.022623555044,1,0.862,2.20204209346448e-13,"X","Use1"
"Tbc1d14",1.5647669183579e-17,0.70055176960561,0.71,0.254,2.58640323935378e-13,"X","Tbc1d14"
"mt-Co11",1.56593568933817e-17,0.51066410991946,1,1,2.58833510090706e-13,"X","mt-Co1"
"Tpra1",1.84268322272731e-17,0.533832675754981,0.516,0.131,3.04577109884596e-13,"X","Tpra1"
"Tnfrsf26",2.0608444510669e-17,0.231580472519005,0.161,0.012,3.40636979316848e-13,"X","Tnfrsf26"
"Tpd522",2.10315979966128e-17,0.901710356502838,0.919,0.514,3.47631283286013e-13,"X","Tpd52"
"Map11",2.21086995225886e-17,0.598094139892418,0.548,0.153,3.65434694408868e-13,"X","Map11"
"Tmem1711",2.58615197558799e-17,0.183907019423527,0.161,0.012,4.27465060044938e-13,"X","Tmem171"
"Celf23",2.62797760001994e-17,0.843341379235701,0.887,0.422,4.34378417507296e-13,"X","Celf2"
"Apbb1ip1",3.2649852579344e-17,0.916817248893047,0.823,0.35,5.39669413283976e-13,"X","Apbb1ip"
"Ftl1-ps1",3.50438875901053e-17,0.825780186309975,0.823,0.36,5.7924041797685e-13,"X","Ftl1-ps1"
"Aldh1l1",3.61722447773432e-17,0.278739451392414,0.194,0.019,5.97891033924706e-13,"X","Aldh1l1"
"Colec121",3.75531413573852e-17,1.00877676254084,0.984,0.732,6.2071587349622e-13,"X","Colec12"
"Engase",3.8705470597348e-17,0.418407838055851,0.371,0.071,6.39762723503565e-13,"X","Engase"
"Mndal1",4.39697018702924e-17,0.907313062732214,0.871,0.425,7.26775202214063e-13,"X","Mndal"
"Bmp2k1",4.60714820742578e-17,0.975930092593989,0.887,0.471,7.61515527205406e-13,"X","Bmp2k"
"Dcxr1",4.96779392849257e-17,1.01008651754763,0.774,0.318,8.21126658440537e-13,"X","Dcxr"
"Bank1",5.04445775860375e-17,0.0891602720402089,0.065,0.001,8.33798422919615e-13,"X","Bank1"
"Gm33370",5.04445775860375e-17,0.0891602720402089,0.065,0.001,8.33798422919615e-13,"X","Gm33370"
"Arpc21",5.8042304693063e-17,0.578017104234964,1,1,9.59381254271639e-13,"X","Arpc2"
"H2-Ab1",5.84887853843738e-17,0.249925142910477,0.177,0.016,9.66761133618314e-13,"X","H2-Ab1"
"Plxnb2",5.98296676556101e-17,0.862060148218254,0.984,0.792,9.88924576679579e-13,"X","Plxnb2"
"Wwp1",7.20468573825022e-17,0.990995155251188,0.903,0.699,1.19086250567538e-12,"X","Wwp1"
"Hs1bp31",8.16067854593445e-17,0.488533199249522,0.452,0.106,1.34887855685751e-12,"X","Hs1bp3"
"Sdcbp",8.17680004562282e-17,0.894588735560768,0.968,0.905,1.351543279541e-12,"X","Sdcbp"
"Cd5l",1.16929916626109e-16,0.49902124965164,0.097,0.004,1.93273459191296e-12,"X","Cd5l"
"Tcirg11",1.25565294410773e-16,0.947427384752916,0.774,0.371,2.07546875131567e-12,"X","Tcirg1"
"Cox4i11",1.42984792614738e-16,0.520491832070022,1,1,2.363395637129e-12,"X","Cox4i1"
"Calm32",1.64834876532629e-16,0.609499530379475,1,0.983,2.72455567420783e-12,"X","Calm3"
"Rpl371",2.25532060459385e-16,0.377879050683452,1,1,3.72781942733318e-12,"X","Rpl37"
"Gpr160",2.26006486418851e-16,0.163714633738143,0.129,0.008,3.73566121401719e-12,"X","Gpr160"
"Npc1",2.32844332889493e-16,0.745010476356389,0.677,0.251,3.84868397833042e-12,"X","Npc1"
"Itsn11",2.34843233247335e-16,0.843430710889435,0.855,0.437,3.8817238023452e-12,"X","Itsn1"
"Atp6v0d12",2.36287087799883e-16,0.894631163284215,0.968,0.738,3.90558927424427e-12,"X","Atp6v0d1"
"Cp1",2.42016493673159e-16,0.346279125413837,0.274,0.04,4.00029062392364e-12,"X","Cp"
"Srgn1",2.4522133909409e-16,0.405056273909342,0.629,0.191,4.05326351388621e-12,"X","Srgn"
"Sh3bp2",2.6161033977386e-16,0.413113384491439,0.435,0.098,4.32415730612213e-12,"X","Sh3bp2"
"Nlrc5",2.6462328986287e-16,0.1606286538644,0.129,0.008,4.37395835814338e-12,"X","Nlrc5"
"Mef2c1",2.72479576741951e-16,1.09065258411552,0.839,0.413,4.50381492396771e-12,"X","Mef2c"
"Ebi3",2.97683810936027e-16,0.18727133135324,0.113,0.006,4.9204157109616e-12,"X","Ebi3"
"Mfsd11",3.02889473366357e-16,0.724517354596487,0.645,0.23,5.00646010527251e-12,"X","Mfsd11"
"Rgl11",3.16175233351869e-16,0.795455878515388,0.742,0.324,5.22606043207304e-12,"X","Rgl1"
"Daglb",3.31888780555494e-16,0.644297369017707,0.661,0.228,5.48578965380175e-12,"X","Daglb"
"Tmem104",3.32186923279519e-16,0.514171656347327,0.371,0.077,5.49071765488718e-12,"X","Tmem104"
"Lyz1",3.38735479820177e-16,0.107747201813344,0.081,0.002,5.59895874594771e-12,"X","Lyz1"
"Plxdc1",3.52204821294443e-16,0.14501706683741,0.113,0.006,5.82159349117585e-12,"X","Plxdc1"
"Rpl35a1",3.63820825935847e-16,0.328241383874836,1,1,6.01359443189361e-12,"X","Rpl35a"
"Eps15",3.9259440385637e-16,0.865763660096447,0.903,0.545,6.48919290134193e-12,"X","Eps15"
"Rps27a1",4.3756450057517e-16,0.354293554211699,1,1,7.23250363000699e-12,"X","Rps27a"
"Rap1b",4.43035578405559e-16,0.654575663346771,1,0.976,7.32293507546548e-12,"X","Rap1b"
"Serf22",4.48959960902885e-16,0.57419196107725,1,1,7.42085919376378e-12,"X","Serf2"
"Cmtm31",4.92459522119897e-16,0.649203662572956,0.823,0.35,8.13986344111978e-12,"X","Cmtm3"
"Ifi2031",5.09366181470155e-16,0.953432736594789,0.903,0.454,8.41931361352018e-12,"X","Ifi203"
"Paqr7",5.1936718372995e-16,0.251792413940912,0.226,0.028,8.58462017987234e-12,"X","Paqr7"
"Il4ra1",5.53023571352573e-16,0.894114351526453,0.871,0.422,9.14092661088667e-12,"X","Il4ra"
"Rab31",6.04779990311076e-16,0.684479640282169,0.839,0.393,9.99640845985178e-12,"X","Rab31"
"Fkbp15",6.64302318107246e-16,0.923611271060051,0.774,0.365,1.09802530159947e-11,"X","Fkbp15"
"Neurl21",7.15279312072376e-16,0.44086916761087,0.419,0.095,1.18228517492443e-11,"X","Neurl2"
"Snx301",7.82460277296353e-16,0.729342770056637,0.79,0.339,1.29332859234314e-11,"X","Snx30"
"Timm10b1",1.15313257777821e-15,0.52399310536654,1,0.998,1.9060128378096e-11,"X","Timm10b"
"Slc8a12",1.199064422823e-15,0.417380218888173,0.419,0.094,1.98193358448414e-11,"X","Slc8a1"
"Scamp5",1.27735366346939e-15,0.494052387589592,0.435,0.104,2.11133787034856e-11,"X","Scamp5"
"Ifi2041",1.29756645152423e-15,0.807572425838831,0.968,0.508,2.14474758772441e-11,"X","Ifi204"
"Serpinb8",1.4980368792324e-15,0.603156769989285,0.5,0.139,2.47610515768324e-11,"X","Serpinb8"
"Selenbp1",1.54830497983205e-15,0.322697122112868,0.274,0.043,2.5591933011644e-11,"X","Selenbp1"
"Rsad21",1.59799881097994e-15,0.312843401325766,0.258,0.037,2.64133223466874e-11,"X","Rsad2"
"Gpx31",1.6966717063349e-15,0.685356851647731,0.71,0.233,2.80442866340095e-11,"X","Gpx3"
"Rps231",1.7160356479519e-15,0.35235239204208,1,1,2.8364353224997e-11,"X","Rps23"
"Mgat4a1",1.76672766084332e-15,0.431507064407179,0.403,0.09,2.92022415060792e-11,"X","Mgat4a"
"H6pd1",1.85279535836771e-15,0.606796650272728,0.565,0.178,3.062485447846e-11,"X","H6pd"
"Ptprj",1.97685557452111e-15,0.593825209992999,0.613,0.195,3.26754457912595e-11,"X","Ptprj"
"Nme41",2.98598858774685e-15,0.956357752430187,0.887,0.632,4.93554053668677e-11,"X","Nme4"
"Bri31",3.37456429310485e-15,0.658182265020528,1,0.999,5.577817320073e-11,"X","Bri3"
"Glul",3.79074197987508e-15,0.753318516610168,0.806,0.388,6.26571741853552e-11,"X","Glul"
"Ddit3",4.06002618822584e-15,0.80749014907719,0.597,0.205,6.71081728651848e-11,"X","Ddit3"
"Clgn",4.33962947142415e-15,0.143986202169835,0.113,0.006,7.17297355331698e-11,"X","Clgn"
"Smagp1",4.53192894167025e-15,0.59041743057746,0.516,0.144,7.49082534768675e-11,"X","Smagp"
"Gpr35",4.55267964484383e-15,0.14192667999154,0.113,0.006,7.52512418496237e-11,"X","Gpr35"
"Rnase41",4.9955495051083e-15,0.964122963671403,0.935,0.74,8.25714377699351e-11,"X","Rnase4"
"Lonrf3",5.41292466343156e-15,0.302433258846727,0.177,0.019,8.94702317618602e-11,"X","Lonrf3"
"Gpr852",6.86607001190216e-15,0.252617518361967,0.226,0.03,1.13489271226731e-10,"X","Gpr85"
"Dhdh",7.36297934543875e-15,0.394284456252703,0.29,0.051,1.21702685600757e-10,"X","Dhdh"
"Mroh1",7.55652972353858e-15,0.652096466431366,0.565,0.191,1.24901879800369e-10,"X","Mroh1"
"Ap1b1",8.77571662014756e-15,0.856144199096262,0.823,0.392,1.45053820014419e-10,"X","Ap1b1"
"Cd3021",9.32147377074858e-15,0.834897004153032,0.887,0.481,1.54074639956703e-10,"X","Cd302"
"Gm161041",9.60084082095283e-15,0.222420473233529,0.177,0.019,1.58692297929529e-10,"X","Gm16104"
"Ednrb1",9.60493995916203e-15,0.550237986001461,0.452,0.112,1.58760052584989e-10,"X","Ednrb"
"Mef2a",1.18841456899295e-14,0.81371387550501,0.919,0.7,1.96433044108844e-10,"X","Mef2a"
"Vps13c",1.23089153745534e-14,0.837406753600312,0.823,0.417,2.03454062225993e-10,"X","Vps13c"
"Sem11",1.32565419770068e-14,0.432002603583325,1,1,2.19117382337945e-10,"X","Sem1"
"Man1c11",1.45831351461631e-14,0.568018812299638,0.581,0.192,2.4104464083093e-10,"X","Man1c1"
"Grk21",1.61740568133991e-14,0.840414177233965,0.839,0.477,2.67340985068674e-10,"X","Grk2"
"Clec2d1",1.83957033692477e-14,0.683163415117686,0.774,0.338,3.04062580990295e-10,"X","Clec2d"
"Ptk2b1",1.99467926215215e-14,0.448273643577033,0.419,0.103,3.29700535241129e-10,"X","Ptk2b"
"Rpl37a1",2.03420222761286e-14,0.372760939579586,1,1,3.36233286202129e-10,"X","Rpl37a"
"Tbc1d22a",2.06172537029301e-14,0.425076647790603,0.484,0.132,3.40782586455732e-10,"X","Tbc1d22a"
"D630023F18Rik",2.19038780724768e-14,0.191405130860254,0.081,0.003,3.62049200659969e-10,"X","D630023F18Rik"
"Rpl192",2.28362433456995e-14,0.279593097689244,1,1,3.77460266261067e-10,"X","Rpl19"
"C5ar2",2.35037933204107e-14,0.107747201813344,0.081,0.003,3.88494199793069e-10,"X","C5ar2"
"Mir142hg",2.35037933204107e-14,0.107747201813344,0.081,0.003,3.88494199793069e-10,"X","Mir142hg"
"AW112010",2.45673509434684e-14,0.104645742272304,0.081,0.003,4.06073743744589e-10,"X","AW112010"
"Lrp11",2.4674677193042e-14,0.880926162323533,0.968,0.75,4.07847739323791e-10,"X","Lrp1"
"Cables1",2.63449567209322e-14,0.206855598864496,0.177,0.019,4.35455789640289e-10,"X","Cables1"
"Snx51",3.11863142968999e-14,0.710349081665556,1,0.976,5.15478589013458e-10,"X","Snx5"
"Adam151",3.19676749166669e-14,0.83727848390784,0.839,0.499,5.28393698697587e-10,"X","Adam15"
"Rps241",3.21367262850555e-14,0.33383307937517,1,1,5.31187948765682e-10,"X","Rps24"
"Serinc3",3.26055809953228e-14,0.936353600378741,0.903,0.695,5.38937648271691e-10,"X","Serinc3"
"Camk1d1",3.30294910225739e-14,0.403829600583223,0.403,0.096,5.45944457112124e-10,"X","Camk1d"
"Ampd3",3.35839850280486e-14,0.50026192197195,0.452,0.12,5.55109688528615e-10,"X","Ampd3"
"Cryzl21",3.3937941423974e-14,0.398256798204661,0.355,0.076,5.60960233796867e-10,"X","Cryzl2"
"Cln8",3.43869367240086e-14,0.636397068262171,0.613,0.222,5.68381677111137e-10,"X","Cln8"
"Rgs1",3.54036336425733e-14,0.173012378320233,0.065,0.001,5.85186660478094e-10,"X","Rgs1"
"Nlrp1b",3.61700075126002e-14,0.131192202625606,0.065,0.001,5.97854054175768e-10,"X","Nlrp1b"
"Sirpb1b",3.61700075126002e-14,0.109818551833039,0.065,0.001,5.97854054175768e-10,"X","Sirpb1b"
"A530032D15Rik",3.69518361193129e-14,0.0881234807337198,0.065,0.001,6.10776899216123e-10,"X","A530032D15Rik"
"Gm13391",3.69518361193129e-14,0.0881234807337198,0.065,0.001,6.10776899216123e-10,"X","Gm13391"
"Selenbp2",3.69518361193129e-14,0.0881234807337198,0.065,0.001,6.10776899216123e-10,"X","Selenbp2"
"Cttnbp2nl1",3.85684984485225e-14,0.745054382920058,0.839,0.414,6.37498710855628e-10,"X","Cttnbp2nl"
"Lyzl4",3.85737045736295e-14,0.0870874339811949,0.065,0.001,6.37584762897523e-10,"X","Lyzl4"
"Arap11",3.93280428186601e-14,0.73144505666506,0.774,0.348,6.50053219749633e-10,"X","Arap1"
"Rftn11",4.22842548368364e-14,0.494674514124735,0.629,0.204,6.98916448198069e-10,"X","Rftn1"
"Car9",4.30024767303476e-14,0.159601459060673,0.113,0.007,7.10787937875915e-10,"X","Car9"
"Atg7",4.38742835761712e-14,0.649833497475278,0.661,0.262,7.25198033230534e-10,"X","Atg7"
"Oas1g1",4.61929019624835e-14,0.253810169571764,0.194,0.024,7.6352247653789e-10,"X","Oas1g"
"Tapbp2",4.71738445095426e-14,0.718264215406907,0.855,0.424,7.7973647589823e-10,"X","Tapbp"
"Rab10os",4.92779024234453e-14,0.5852663112742,0.677,0.251,8.14514449157127e-10,"X","Rab10os"
"Erp29",5.03434422689961e-14,0.651424213039261,1,0.994,8.32126757264236e-10,"X","Erp29"
"Pgm2l11",5.43340524665235e-14,0.469641776696153,0.468,0.129,8.98087553219166e-10,"X","Pgm2l1"
"Arhgap19",5.53370217600918e-14,0.8091982177133,0.661,0.272,9.14665632672557e-10,"X","Arhgap19"
"Arpc3",5.55880999255834e-14,0.802423230638108,1,0.999,9.18815703669969e-10,"X","Arpc3"
"Gabarap2",5.92605535717645e-14,0.665107859811745,1,0.995,9.79517689987695e-10,"X","Gabarap"
